OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage
50051,1,BAKERY,"Bread, flat (tortillas, pita)",4-7 days,,REFRIGERATED
50051,2,SHELF_ITEM,"Tea, instant",6-12 months,opened,SHELF
50051,3,PROCESSED_MEAT,"Ham, fully cooked, whole",1-2 months,,FROZEN
50051,4,CONDIMENTS,Chutney,12 months,unopened,SHELF
50051,5,DIARY,Butter,1-3 months,,REFRIGERATED
50051,6,SOY,Tofu,1 week,,REFRIGERATED
50051,7,SHELF_ITEM,Potato chips,1-2 weeks,opened,SHELF
50051,8,SHELF_ITEM,"Syrup, pancake",12 months,unopened,SHELF
50051,9,SHELF_ITEM,"Baby food, meats & eggs",Use-by date,unopened,SHELF
50051,10,SHELF_ITEM,"Toaster pastries, non-fruit fillings",6 months,unopened,SHELF
50051,11,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED
50051,12,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED
50052,1,PROCESSED_MEAT,"Ham, fully cooked, whole",1-2 months,,FROZEN
50052,2,VEGETABLES,Cucumbers,4-5 days,,REFRIGERATED
50052,3,DIARY,"Parmesan, shredded",1 month,opened,REFRIGERATED
50052,4,VEGETABLES,Cabbage,10-12 months,,FROZEN
50052,5,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",1 week,opened,SHELF
50052,6,SHELF_ITEM,"Jams, jellies, preserves",6 months,opened,REFRIGERATED
50052,7,DIARY,Yogurt,1-2 months,,FROZEN
50052,8,FRESH_POULTRY,"Chicken or turkey, parts",1-2 days,,REFRIGERATED
50052,9,VEGETABLES,Leeks,1-2 weeks,,REFRIGERATED
50052,10,BAKERY,"Pies, pecan",1-2 months,,FROZEN
50052,11,VEGETABLES,"Peppers, bell or chile",6-8 months,,FROZEN
50053,1,FISH,"Cooked fish, all",1-2 months,,FROZEN
50053,2,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED
50053,3,FRUIT,Bananas,1 month,Whole peeled,FROZEN
50053,4,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, cans",9 mos. after date,unopened,SHELF
50053,5,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN
50053,6,BAKING,"Cornmeal, regular, degerminated",6-12 months,unopened,SHELF
50053,7,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",1 month,opened,SHELF
50053,8,FROZEN_ITEM,Lobster tails,2 days,,THAWED
50053,9,VEGETABLES,Tomatoes,Until ripe,,SHELF
50053,10,DOUGH,Ready-to-bake pie crust,2 months,,FROZEN
50053,11,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED
50053,12,SHELF_ITEM,"Baby food, cereal, dry mixes",Use-by date,unopened,SHELF
50053,13,SOY,"Soy or rice beverage, shelf stable",3 months or use-by date,unopened,SHELF
50053,14,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",3-6 months,opened,SHELF
50053,15,SOY,"Soy or rice beverage, shelf stable",3 months or use-by date,unopened,SHELF
50053,16,VEGETABLES,"Onions, dry",2-3 weeks,,SHELF
50053,17,VEGETABLES,Turnips,8-10 months,,FROZEN
50053,18,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",2-3 months,,FROZEN
50054,1,SMOKEDFISH,"Salmon, whitefish, cold-smoked",2 months,,FROZEN
50054,2,DIARY,"Eggs, hard cooked",,Do not freeze,FROZEN
50054,3,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED
50054,4,FRUIT,Apples,3 weeks,,REFRIGERATED
50054,5,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN
50054,6,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED
50054,7,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN
50054,8,BAKERY,"Doughnuts, glazed or cake",1-2 days,,SHELF
50054,9,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN
50054,10,SHELF_ITEM,"Mushrooms, dried",3 months,opened,SHELF
50054,11,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,,Do not freeze,FROZEN
50054,12,FRUIT,"Papaya, mango",,Do not freeze,FROZEN
50054,13,VEGETABLES,"Onions, dry",2-3 weeks,,SHELF
50054,14,VEGETABLES,"Broccoli, raab, rapini",10-12 months,,FROZEN
50055,1,SHELF_ITEM,"Baby food, cereal, dry mixes",2 months,opened,SHELF
50055,2,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50055,3,PROCESSED_POULTRY,Ground turkey or chicken,3-4 months,,FROZEN
50055,4,DIARY,Yogurt,1-2 months,,FROZEN
50055,5,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",5-7 days,,REFRIGERATED
50055,6,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN
50055,7,BAKING,Cocoa and Cocoa Mixes,Indefinitely,unopened,SHELF
50055,8,SHELF_ITEM,"Toaster pastries, fruit filled",6 months,unopened,SHELF
50055,9,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED
50055,10,DIARY,Buttermilk,3 months,,FROZEN
50055,11,PROCESSED_POULTRY,"Chicken nuggets, patties",1-2 days,,REFRIGERATED
50056,1,SOY,Tofu,1 week,,REFRIGERATED
50056,2,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED
50056,3,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN
50056,4,VEGETABLES,Tomatoes,2-3 days,,REFRIGERATED
50056,5,BAKING,Biscuit or pancake mix,15 months,unopened,SHELF
50056,6,BAKING,Baking soda,18 months,unopened,SHELF
50056,7,DELI_ITEM,"Fruit, cut",Package date,unopened,REFRIGERATED
50056,8,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED
50056,9,VEGETABLES,Potatoes,1-2 months,,SHELF
50056,10,VEGETABLES,"Artichokes, whole",,Do not freeze,FROZEN
50056,11,DIARY,Butter,1-3 months,,REFRIGERATED
50056,12,SHELF_ITEM,"Oils, olive or vegetable",4 months,opened,REFRIGERATED
50056,13,FROZEN_ITEM,Tempeh,1-2 weeks,,THAWED
50057,1,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED
50057,2,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF
50057,3,BAKING,"Cake, Brownie, Bread Mixes",12-18 months,unopened,SHELF
50057,4,BAKING,Cornstarch,18 months,opened,SHELF
50057,5,SHELF_ITEM,"Sauce mixes, nondairy (spaghetti, taco, etc.)",Use entire amount,opened,SHELF
50057,6,SHELF_ITEM,"Sauce mixes, nondairy (spaghetti, taco, etc.)",2 years,unopened,SHELF
50057,7,SHELF_ITEM,"Shortening, solid",8 months,unopened,SHELF
50057,8,SHELF_ITEM,"Peas, dried split",12 months,unopened,SHELF
50057,9,BEVERAGES,"Juice in cartons, fruit drinks, punch",8-12 months,,FROZEN
50057,10,SHELF_ITEM,"Toaster pastries, non-fruit fillings",6 months,unopened,SHELF
50057,11,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN
50057,12,FRUIT,Apples,3 weeks,,REFRIGERATED
50057,13,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED
50057,14,CRACKERS,Crackers,1 month,opened,SHELF
50058,1,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN
50058,2,DIARY,Yogurt,1-2 months,,FROZEN
50058,3,SHELF_ITEM,"Tea, bags",12 months,opened,SHELF
50058,4,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN
50058,5,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED
50058,6,SHELLFISH,"Shucked clams, mussels and oysters",1-2 days,,REFRIGERATED
50058,7,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",,Do not freeze,FROZEN
50058,8,FISH,"Cooked fish, all",3-4 days,,REFRIGERATED
50058,9,SHELF_ITEM,"Tea, loose",2 years,unopened,SHELF
50058,10,SHELLFISH,"Shucked clams, mussels and oysters",1-2 days,,REFRIGERATED
50058,11,SHELLFISH,"Shrimp, scallops, crayfish, squid",1-2 days,,REFRIGERATED
50059,1,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN
50059,2,FRUIT,"Papaya, mango",1 week,,REFRIGERATED
50059,3,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50059,4,SHELF_ITEM,"Spices, whole",2-4 years,unopened,SHELF
50059,5,BAKING,"Cake, Brownie, Bread Mixes",Pkg use-by date,opened,SHELF
50059,6,DIARY,"Parmesan, shredded",3-4 months,,FROZEN
50059,7,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 days,opened,REFRIGERATED
50059,8,SHELF_ITEM,"Oils, olive or vegetable",1-3 months,opened,SHELF
50059,9,BAKERY,"Pies, mincemeat",2 hours,,SHELF
50059,10,FROZEN_ITEM,"Topping, whipped",2 weeks,,THAWED
50059,11,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",2 weeks,opened,SHELF
50059,12,SHELF_ITEM,"Garlic, commercial jars",8 months,unopened,SHELF
50059,13,SHELF_ITEM,Commercially popped in bags,2-3 months,unopened,SHELF
50059,14,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",3-4 months,,FROZEN
50059,15,DIARY,"Cheese, processed slices",,Do not freeze,FROZEN
50059,16,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",Use-by date,unopened,SHELF
50059,17,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED
50059,18,BAKING,Cornstarch,18 months,unopened,SHELF
50060,1,CONDIMENTS,"Salsa, picante & taco sauces",12 months,unopened,SHELF
50060,2,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED
50060,3,BAKING,"Cornmeal, stone ground or blue",2-3 months,opened,REFRIGERATED
50060,4,FRESH_POULTRY,Giblets,1-2 days,,REFRIGERATED
50060,5,DIARY,"Egg substitutes, liquid",3 days,opened,REFRIGERATED
50060,6,FRUIT,"Papaya, mango",1 week,,REFRIGERATED
50060,7,FRUIT,Coconuts,1 week,fresh,SHELF
50060,8,BAKERY,"Rolls, yeast, baked",3-4 days,,SHELF
50060,9,SOY,"Soy or rice beverage, soy flour, de-fatted, low-fat",1 year,unopened,SHELF
50060,10,BAKERY,"Cakes, made from mix",4 months,,FROZEN
50060,11,CONDIMENTS,"Mayonnaise, commercial",2-3 months,unopened,SHELF
50060,12,SHELF_ITEM,"Syrup, genuine or real maple",12 months,unopened,SHELF
50060,13,SHELF_ITEM,"Fruits, dried",6 months,unopened,SHELF
50060,14,SHELF_ITEM,Worcestershire Sauce,1 year,unopened,SHELF
50061,1,SHELF_ITEM,"Rice, brown",1 year,opened,SHELF
50061,2,BAKERY,"Cakes, made from mix",1 week,,REFRIGERATED
50061,3,SHELF_ITEM,"Sugar, granulated",2 years,,SHELF
50061,4,SHELF_ITEM,Molasses,6 months,opened,SHELF
50061,5,SHELF_ITEM,"Beans, Dried",12 months,opened,SHELF
50061,6,VEGETABLES,"Squash, summer",10-12 months,,FROZEN
50061,7,VEGETABLES,Tomatoes,2 months,,FROZEN
50061,8,SOY,"Soy or rice beverage, soy beverage powders",3-4 months,opened,SHELF
50061,9,FISH,"Caviar, fresh, in jar",2 days,opened,REFRIGERATED
50061,10,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, cans",9 mos. after date,unopened,SHELF
50061,11,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN
50061,12,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50061,13,SHELF_ITEM,"Gravy, dry gravy mixes",1-2 days,opened,REFRIGERATED
50062,1,FRESH_POULTRY,"Chicken or turkey, parts",9 months,,FROZEN
50062,2,SHELF_ITEM,"Coffee, whole beans",1-3 weeks,unopened,SHELF
50062,3,CRACKERS,Crackers,3-4 months,opened,FROZEN
50062,4,SHELF_ITEM,Potato chips,1-2 weeks,opened,SHELF
50062,5,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED
50062,6,FRUIT,Apples,8 months,Cooked,FROZEN
50062,7,FRUIT,Apricots,,Do not freeze,FROZEN
50062,8,FROZEN_ITEM,Juice concentrates,6-12 months,,FROZEN
50062,9,VEGETABLES,Asparagus,3-4 days,,REFRIGERATED
50062,10,FRUIT,Bananas,1 month,Whole peeled,FROZEN
50062,11,VEGETABLES,"Onions, dry",2 months,,REFRIGERATED
50062,12,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN
50062,13,DIARY,"Milk, plain or flavored",3 months,,FROZEN
50062,14,SHELF_ITEM,"Oils, vegetable oil sprays",1 year,opened,SHELF
50062,15,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",3-4 weeks,opened,REFRIGERATED
50063,1,SHELF_ITEM,"Oils, olive or vegetable",6 months,unopened,SHELF
50063,2,SOY,Miso,3 months,,REFRIGERATED
50063,3,VEGETABLES,Eggplant,6-8 months,,FROZEN
50063,4,SHELF_ITEM,Tapioca,12 months,unopened,SHELF
50063,5,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN
50063,6,PROCESSED_POULTRY,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED
50063,7,SHELF_ITEM,"Juice, boxes",4-6 months,unopened,SHELF
50063,8,FRUIT,Bananas,2 days,skin will blacken,REFRIGERATED
50063,9,DIARY,"Shredded cheddar, mozzarella, etc.",3-4 months,,FROZEN
50063,10,CRACKERS,Crackers,3-4 months,opened,FROZEN
50063,11,DELI_ITEM,"Luncheon meats, store-sliced",1-2 months,,FROZEN
50064,1,FROZEN_ITEM,Tempeh,1-2 weeks,,THAWED
50064,2,FRUIT,"Papaya, mango",1 week,,REFRIGERATED
50064,3,BAKING,Baking powder,3 months,opened,SHELF
50064,4,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",1-2 months,,FROZEN
50064,5,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED
50064,6,SHELF_ITEM,"Jerky, homemade",1-2 months,opened,SHELF
50064,7,FRUIT,Grapes,1 month,Whole,FROZEN
50064,8,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",1 week,opened,SHELF
50064,9,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",3 mos. after date,unopened,SHELF
50064,10,DIARY,"Aerosol can, nondairy topping",3 months,,REFRIGERATED
50064,11,PROCESSED_MEAT,"Hot dogs, sealed in package",2 weeks,,REFRIGERATED
50064,12,SHELF_ITEM,Worcestershire Sauce,1 year,opened,SHELF
50064,13,SHELF_ITEM,"Coffee, whole beans",1 week,opened,SHELF
50064,14,FRUIT,Apples,8 months,Cooked,FROZEN
50065,1,CONDIMENTS,Mustard,12 months,unopened,SHELF
50065,2,SHELF_ITEM,"Fruits, dried",1 month,opened,SHELF
50065,3,SHELLFISH,"Crab meat, pasteurized",3-5 days,opened,REFRIGERATED
50065,4,VEGETABLES,"Squash, winter",1 week,,SHELF
50065,5,DIARY,Kefir (fermented milk),,Do not freeze,FROZEN
50065,6,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED
50065,7,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN
50065,8,BAKERY,"Pies, fruit",1 week,,REFRIGERATED
50065,9,SHELLFISH,Lobster tails,1-2 days,,REFRIGERATED
50065,10,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN
50065,11,DELI_ITEM,"Cheese, store-sliced, hard cheese such as cheddar or swiss",3-4 weeks,,REFRIGERATED
50065,12,FRUIT,"Pears, Plums",3-4 days,,REFRIGERATED
50065,13,SHELF_ITEM,"Pasta, dry, without eggs",1 year,opened,SHELF
50066,1,SHELF_ITEM,"Peanut butter, commercial",6-9 months,unopened,SHELF
50066,2,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED
50066,3,FISH,"Cooked fish, all",1-2 months,,FROZEN
50066,4,PROCESSED_POULTRY,Fried chicken,4 months,,FROZEN
50066,5,BAKERY,"Doughnuts, glazed or cake",1 week,G,REFRIGERATED
50066,6,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED
50066,7,VEGETABLES,"Beans, green or wax",3-4 days,,REFRIGERATED
50066,8,VEGETABLES,Cucumbers,,Do not freeze,FROZEN
50066,9,FRESH_POULTRY,Giblets,3-4 months,,FROZEN
50066,10,DIARY,"Parmesan, shredded",3-4 months,,FROZEN
50066,11,DELI_ITEM,"Fruit, cut",Package date,unopened,REFRIGERATED
50050,1,SHELF_ITEM,"Sugar, confectioners",18 months,,SHELF
50050,2,DIARY,Butter,6-9 months,,FROZEN
50050,3,BAKERY,"Croissants, butter",2 months,,FROZEN
50050,4,FISH,Surimi seafood,9 months,,FROZEN
50050,5,CRACKERS,Crackers,8 months,unopened,SHELF
50050,6,SHELF_ITEM,Dry egg noodles,2 years,unopened,SHELF
50050,7,SHELF_ITEM,"Tea, bags",12 months,opened,SHELF
50050,8,SHELF_ITEM,Honey,12 months,opened,SHELF
50050,9,FROZEN_ITEM,"Pancakes, Waffles",3-4 days,,THAWED
50050,10,SHELF_ITEM,"Extracts, vanilla, lemon, etc.",1 year,opened,SHELF
50050,11,VEGETABLES,"Squash, summer",4-5 days,,REFRIGERATED
50050,12,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN
50050,13,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",12 months,unopened,SHELF
50050,14,VEGETABLES,"Peppers, bell or chile",6-8 months,,FROZEN
50051,1,DELI_ITEM,Olives,,Do not freeze,FROZEN
50051,2,DIARY,Pudding,Package date,unopened,REFRIGERATED
50051,3,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN
50051,4,SOY,Tofu,1 week,,REFRIGERATED
50051,5,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED
50051,6,PESTO,Pesto or Sala,1-2 months,,FROZEN
50051,7,FRUIT,Kiwi Fruit,3-4 days,,REFRIGERATED
50051,8,SOY,"Soy or rice beverage, soy flour, full-fat",6 months,opened,REFRIGERATED
50051,9,VEGETABLES,"Onions, Spring or green",1-2 weeks,,REFRIGERATED
50051,10,VEGETABLES,Garlic,1-2 weeks,,REFRIGERATED
50051,11,SHELF_ITEM,"Sauce mixes, nondairy cream sauces, milk solids",1 year,unopened,SHELF
50052,1,SHELF_ITEM,"Beans, Dried",12 months,unopened,SHELF
50052,2,SHELF_ITEM,"Toaster pastries, non-fruit fillings",6 months,unopened,SHELF
50052,3,DIARY,Sour cream,Do not freeze,,FROZEN
50052,4,DOUGH,Cookie dough,2 months,,FROZEN
50052,5,DIARY,Cream cheese,2 weeks,,REFRIGERATED
50052,6,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",3 mos. after date,unopened,SHELF
50052,7,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED
50052,8,DOUGH,Cookie dough,2 months,,FROZEN
50052,9,FISH,"Caviar, fresh, in jar",2 days,opened,REFRIGERATED
50052,10,VEGETABLES,Bok choy,2-3days,,REFRIGERATED
50052,11,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",5-7 days,,REFRIGERATED
50053,1,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED
50053,2,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50053,3,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",3 mos. after date,unopened,SHELF
50053,4,FRUIT,"Papaya, mango",1 week,,REFRIGERATED
50053,5,CONDIMENTS,"Mayonnaise, commercial",2 months,opened,REFRIGERATED
50053,6,SHELF_ITEM,"Sauce mixes, nondairy (spaghetti, taco, etc.)",Use entire amount,opened,SHELF
50053,7,SHELF_ITEM,"Gravy, jars and cans",,Use entire can,SHELF
50053,8,SHELF_ITEM,"Marshmallows, marshmallow creme",1 month,opened,SHELF
50053,9,VEGETABLES,Potatoes,10-12 months,Cooked and mashed,FROZEN
50053,10,DELI_ITEM,"Main dishes or meals, hot or refrigerated",2-3 months,,FROZEN
50053,11,BAKERY,"Croissants, butter",1 day,,SHELF
50053,12,FRUIT,"Papaya, mango",3-5 days,,SHELF
50053,13,PROCESSED_POULTRY,Rotisserie chicken,4 months,,FROZEN
50053,14,VEGETABLES,Mushrooms,10-12 months,,FROZEN
50053,15,SHELLFISH,"Live clams, mussels, crab and oysters",1-2 days,,REFRIGERATED
50053,16,BAKERY,"Rolls, filled, meat or vegetables",3-4 days,,REFRIGERATED
50054,1,BAKERY,Muffins,1 week,,REFRIGERATED
50054,2,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, cans",9 mos. after date,unopened,SHELF
50054,3,FRUIT,Avocados,,Do not freeze,FROZEN
50054,4,VEGETABLES,"Carrots, parsnips",3 weeks,,REFRIGERATED
50054,5,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED
50054,6,VEGETABLES,Spinach,1-2 days,,REFRIGERATED
50054,7,CONDIMENTS,"Barbecue sauce, bottled",4 months,opened,REFRIGERATED
50054,8,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED
50054,9,VEGETABLES,Corn on the cob,1-2 days,,REFRIGERATED
50054,10,SHELF_ITEM,"Baby food, formula",Use-by date,unopened,SHELF
50054,11,SHELF_ITEM,"Peanut butter, commercial",2-3 months,opened,SHELF
50055,1,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",Use-by date,,REFRIGERATED
50055,2,FRESH_MEAT,Cooked meats (after home cooking),2-3 months,,FROZEN
50055,3,FROZEN_ITEM,"Fish, raw",6 months,,FROZEN
50055,4,SHELF_ITEM,"Oils, olive or vegetable",4 months,opened,REFRIGERATED
50055,5,BAKING,"Frosting, Frosting mixes",12 months,unopened,SHELF
50055,6,BAKING,Biscuit or pancake mix,15 months,unopened,SHELF
50055,7,SMOKEDFISH,Herring,2 months,,FROZEN
50055,8,DIARY,Yogurt,1-2 months,,FROZEN
50055,9,BAKING,Biscuit or pancake mix,15 months,unopened,SHELF
50055,10,SHELF_ITEM,"Oils, olive or vegetable",6 months,unopened,SHELF
50055,11,FRESH_MEAT,Cooked meats (after home cooking),2-3 months,,FROZEN
50055,12,DIARY,Butter,6-9 months,,FROZEN
50056,1,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED
50056,2,SHELLFISH,Lobster tails,1-2 days,,REFRIGERATED
50056,3,DIARY,Butter,6-9 months,,FROZEN
50056,4,DIARY,"Cream, half-and-half",3-4 days,,REFRIGERATED
50056,5,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED
50056,6,SHELF_ITEM,Diet powder mixes,6 months,unopened,SHELF
50056,7,FRUIT,Citrus Fruit,,Do not freeze,FROZEN
50056,8,SHELF_ITEM,"Gelatin, unflavored",3-4 months,opened,SHELF
50056,9,SHELF_ITEM,"Cereal, cook before eating (oatmeal, etc.)",6-12 months,opened,SHELF
50056,10,BAKERY,"Rolls, filled, meat or vegetables",2 months,,FROZEN
50056,11,PROCESSED_MEAT,"Ham, cook before eating",1 week,,REFRIGERATED
50056,12,FRUIT,"Berries, cherries",4 months,,FROZEN
50056,13,VEGETABLES,Rutabagas,8-10 months,,FROZEN
50056,14,DELI_ITEM,Olives,2 weeks,,REFRIGERATED
50056,15,SHELF_ITEM,Commercially popped in bags,2-3 months,unopened,SHELF
50056,16,VEGETABLES,Beets,6-8 months,,FROZEN
50057,1,FISH,Surimi seafood,package date,,REFRIGERATED
50057,2,PROCESSED_POULTRY,Cooked poultry dishes,3-4 days,,REFRIGERATED
50057,3,DIARY,"Egg substitutes, liquid",,Do not freeze,FROZEN
50057,4,FRUIT,Apricots,Until ripe,,SHELF
50057,5,DIARY,"Egg substitutes, liquid",10 days,unopened,REFRIGERATED
50057,6,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED
50057,7,PROCESSED_POULTRY,Rotisserie chicken,4 months,,FROZEN
50057,8,PROCESSED_MEAT,"Lunch meats, after opening",1-2 months,,FROZEN
50057,9,BAKERY,"Bread, commercial*",2-4 days,,SHELF
50057,10,VEGETABLES,Bok choy,10-12 months,,FROZEN
50057,11,FRUIT,"Papaya, mango",1 week,,REFRIGERATED
50057,12,FRUIT,Kiwi Fruit,Until ripe,,SHELF
50058,1,BEVERAGES,"Juice in cartons, fruit drinks, punch",7-10 days,opened,REFRIGERATED
50058,2,VEGETABLES,Bok choy,10-12 months,,FROZEN
50058,3,SHELLFISH,"Shucked clams, mussels and oysters",3-4 months,,FROZEN
50058,4,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED
50058,5,BAKING,Baking powder,6 months,unopened,SHELF
50058,6,FRUIT,"Pears, Plums",3-5 days,,SHELF
50058,7,FROZEN_ITEM,Guacamole,3-4 days,,THAWED
50058,8,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN
50058,9,BAKERY,"Pies, chiffon",1-2 days,,REFRIGERATED
50058,10,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN
50058,11,SHELF_ITEM,"Syrup, pancake",12 months,unopened,SHELF
50059,1,SHELF_ITEM,"Garlic, commercial jars",8 months,unopened,SHELF
50059,2,DELI_ITEM,"Main dishes or meals, hot or refrigerated",3-4 days,,REFRIGERATED
50059,3,CONDIMENTS,"Salad Dressings, commercial, bottled",10-12 months,unopened,SHELF
50059,4,DELI_ITEM,"Main dishes or meals, hot or refrigerated",3-4 days,,REFRIGERATED
50059,5,VEGETABLES,"Squash, summer",4-5 days,,REFRIGERATED
50059,6,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,opened,REFRIGERATED
50059,7,VEGETABLES,"Artichokes, whole",,Do not freeze,FROZEN
50059,8,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED
50059,9,FRUIT,Apricots,,Do not freeze,FROZEN
50059,10,SHELF_ITEM,"Baby food, meats & eggs",1 day,opened,REFRIGERATED
50059,11,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",1 week,opened,SHELF
50059,12,FRUIT,Kiwi Fruit,Until ripe,,SHELF
50059,13,BAKERY,"Rolls, filled, meat or vegetables",2 months,,FROZEN
50059,14,SMOKEDFISH,Herring,2 months,,FROZEN
50059,15,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50059,16,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN
50059,17,BAKERY,"Pies, fruit",8 months,,FROZEN
50059,18,SHELF_ITEM,"Oils, olive or vegetable",6 months,unopened,SHELF
50060,1,SMOKEDFISH,Herring,3-4 days,,REFRIGERATED
50060,2,SHELF_ITEM,"Extracts, vanilla, lemon, etc.",1 year,opened,SHELF
50060,3,FRUIT,Melons,1 month,Balls,FROZEN
50060,4,VEGETABLES,"Artichokes, whole",,Do not freeze,FROZEN
50060,5,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED
