OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage,Quantity
20085,14,FROZEN_ITEM,Soy crumbles and hotdogs,9 months,,FROZEN,21
20085,15,FISH,"Caviar, fresh, in jar",2 days,opened,REFRIGERATED,26
20085,16,FROZEN_ITEM,Soy meat substitutes,12-18 months,,FROZEN,25
20085,17,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",1-2 days,,REFRIGERATED,29
20085,18,FROZEN_ITEM,Soy crumbles and hotdogs,9 months,,FROZEN,21
20085,19,VEGETABLES,"Lettuce, leaf",,Do not freeze,FROZEN,29
20085,20,FROZEN_ITEM,Soy meat substitutes,3-4 days,,THAWED,23
20085,21,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN,23
20085,22,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN,27
20085,23,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN,27
20085,24,FISH,"Cooked fish, all",3-4 days,,REFRIGERATED,22
20085,25,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED,21
20085,26,VEGETABLES,Eggplant,3-4 days,,REFRIGERATED,23
20085,27,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED,22
20085,28,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED,29
20085,29,DIARY,Yogurt,1-2 months,,FROZEN,20
20085,30,BAKERY,"Rolls, filled, meat or vegetables",2 months,,FROZEN,28
20086,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,26
20086,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,27
20086,3,DIARY,Margarine,12 months,,FROZEN,23
20086,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,29
20086,5,SOY,Tofu,1 week,,REFRIGERATED,20
20086,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,23
20086,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,23
20086,8,FRUIT,Apples,1-2 days,,SHELF,27
20086,9,FRUIT,Bananas,Until ripe,,SHELF,29
20086,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,22
20086,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,21
20086,12,DIARY,Butter,6-9 months,,FROZEN,23
20086,13,SOY,Miso,,Do not freeze,FROZEN,21
20086,14,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED,20
20086,15,FRUIT,Citrus Fruit,,Do not freeze,FROZEN,21
20086,16,FROZEN_ITEM,Lobster tails,2 days,,THAWED,26
20086,17,PROCESSED_POULTRY,"Chicken nuggets, patties",1-2 days,,REFRIGERATED,28
20086,18,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED,22
20086,19,FRUIT,"Peaches, nectarines",2 months,"Sliced, lemon juice & sugar",FROZEN,28
20086,20,DIARY,Kefir (fermented milk),1 week after date,unopened,REFRIGERATED,21
20086,21,VEGETABLES,Cucumbers,4-5 days,,REFRIGERATED,29
20086,22,FRUIT,Apricots,2-3 days,,REFRIGERATED,29
20086,23,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED,25
20086,24,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED,20
20086,25,FROZEN_ITEM,"Fish, breaded",3-6 months,,FROZEN,27
20086,26,PROCESSED_POULTRY,Ground turkey or chicken,1-2 days,,REFRIGERATED,20
20086,27,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED,29
20086,28,VEGETABLES,Spinach,10-12 months,,FROZEN,27
20086,29,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED,20
20086,30,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,26
20086,31,BAKERY,"Rolls, yeast, partially baked",2 months,,FROZEN,28
20086,32,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED,29
20086,33,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,23
20087,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,27
20087,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,28
20087,3,DIARY,Margarine,12 months,,FROZEN,29
20087,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,28
20087,5,SOY,Tofu,1 week,,REFRIGERATED,21
20087,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,28
20087,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,28
20087,8,FRUIT,Apples,1-2 days,,SHELF,23
20087,9,FRUIT,Bananas,Until ripe,,SHELF,24
20087,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,28
20087,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,24
20087,12,SHELF_ITEM,"Coffee, instant, jars and tins",2 weeks,opened,REFRIGERATED,29
20087,13,VEGETABLES,Rutabagas,2 weeks,,REFRIGERATED,25
20087,14,FRUIT,Coconuts,2-3 weeks,fresh,REFRIGERATED,29
20087,15,BAKERY,"Cakes, pound cake",6 months,,FROZEN,28
20087,16,SHELF_ITEM,"Coffee, instant, jars and tins",3-4 months,,FROZEN,21
20087,17,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 days,,REFRIGERATED,26
20087,18,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED,24
20087,19,FRUIT,Kiwi Fruit,,Do not freeze,FROZEN,27
20087,20,BEVERAGES,"Juice in cartons, fruit drinks, punch",8-12 months,,FROZEN,23
20087,21,FROZEN_ITEM,"Fish, raw",1-2 days,,THAWED,25
20087,22,DIARY,Pudding,,Do not freeze,FROZEN,29
20087,23,FISH,"Caviar, fresh, in jar",2 days,opened,REFRIGERATED,26
20087,24,DIARY,"Eggnog, commercial",6 months,,FROZEN,20
20087,25,VEGETABLES,Turnips,2 weeks,,REFRIGERATED,25
20087,26,SHELLFISH,"Shucked clams, mussels and oysters",3-4 months,,FROZEN,21
20087,27,BAKERY,Quiche,2 months,,FROZEN,20
20087,28,SHELF_ITEM,"Canned goods, high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)",5-7 days,opened,REFRIGERATED,27
20087,29,VEGETABLES,"Peppers, bell or chile",6-8 months,,FROZEN,23
20087,30,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED,28
20087,31,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN,25
20087,32,BEVERAGES,"Juice in cartons, fruit drinks, punch",7-10 days,opened,REFRIGERATED,28
20087,33,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",1-2 days,,REFRIGERATED,23
20087,34,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED,29
20087,35,DIARY,"Milk, plain or flavored",3 months,,FROZEN,21
20088,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,22
20088,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,27
20088,3,DIARY,Margarine,12 months,,FROZEN,21
20088,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,28
20088,5,SOY,Tofu,1 week,,REFRIGERATED,26
20088,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,29
20088,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,21
20088,8,FRUIT,Apples,1-2 days,,SHELF,25
20088,9,FRUIT,Bananas,Until ripe,,SHELF,29
20088,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,26
20088,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,25
20088,12,FROZEN_ITEM,"Pancakes, Waffles",3-4 days,,THAWED,26
20088,13,DIARY,"Aerosol can, nondairy topping",,Do not freeze,FROZEN,23
20088,14,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,2 weeks,,REFRIGERATED,29
20088,15,SHELF_ITEM,"Juice, boxes",8-12 days,opened,REFRIGERATED,29
20088,16,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN,20
20088,17,SHELLFISH,"Shrimp, scallops, crayfish, squid",3-6 months,,FROZEN,29
20088,18,FRUIT,Apricots,,Do not freeze,FROZEN,20
20088,19,DIARY,Butter,6-9 months,,FROZEN,23
20088,20,SHELF_ITEM,"Rice, brown",6 months,opened,REFRIGERATED,21
20088,21,SHELLFISH,Live lobsters,2-3 months,,FROZEN,21
20088,22,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED,21
20088,23,VEGETABLES,Rutabagas,8-10 months,,FROZEN,24
20088,24,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED,22
20088,25,BAKERY,"Cakes, made from mix",1 week,,REFRIGERATED,27
20088,26,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED,28
20088,27,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN,20
20088,28,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED,27
20088,29,BAKERY,"Cakes, pound cake",1 week,,REFRIGERATED,28
20088,30,BAKING,Chocolate syrup,6 months,opened,REFRIGERATED,21
20088,31,FRESH_POULTRY,Giblets,1-2 days,,REFRIGERATED,24
20088,32,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,,Do not freeze,FROZEN,27
20088,33,VEGETABLES,Cauliflower,3-5 days,,REFRIGERATED,21
20088,34,CONDIMENTS,"Olives, black and green",2 weeks,opened,REFRIGERATED,28
20089,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,29
20089,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,22
20089,3,DIARY,Margarine,12 months,,FROZEN,22
20089,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,25
20089,5,SOY,Tofu,1 week,,REFRIGERATED,27
20089,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,26
20089,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,28
20089,8,FRUIT,Apples,1-2 days,,SHELF,25
20089,9,FRUIT,Bananas,Until ripe,,SHELF,24
20089,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,28
20089,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,25
20089,12,DELI_ITEM,Cheesecake,2-3 months,,FROZEN,23
20089,13,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED,21
20089,14,PROCESSED_POULTRY,Pieces covered with broth or gravy,6 months,,FROZEN,24
20089,15,DELI_ITEM,Cheesecake,2-3 months,,FROZEN,25
20089,16,DOUGH,Ready-to-bake pie crust,Use-by date,,REFRIGERATED,23
20089,17,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED,26
20089,18,VEGETABLES,Turnips,8-10 months,,FROZEN,21
20089,19,SHELLFISH,"Crab meat, fresh",4 months,,FROZEN,29
20089,20,PROCESSED_MEAT,Bacon,1 month,,FROZEN,27
20089,21,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED,25
20089,22,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",,Do not defrost. Cook frozen.,THAWED,27
20089,23,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED,23
20089,24,DELI_ITEM,"Fruit, cut",Package date,unopened,REFRIGERATED,25
20089,25,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED,25
20089,26,SHELLFISH,Live lobsters,2-3 months,,FROZEN,28
20089,27,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED,24
20089,28,BAKERY,"Cakes, angel food",1 week,,REFRIGERATED,26
20089,29,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN,23
20089,30,DIARY,"Cheese, soft (such as Brie, Bel Paese)",1 week,,REFRIGERATED,21
20089,31,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN,23
20089,32,PROCESSED_POULTRY,Ground turkey or chicken,1-2 days,,REFRIGERATED,23
20089,33,VEGETABLES,Cabbage,10-12 months,,FROZEN,26
20089,34,VEGETABLES,Greens,10-12 months,,FROZEN,22
20089,35,DELI_ITEM,Olives,,Do not freeze,FROZEN,26
20090,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,22
20090,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,22
20090,3,DIARY,Margarine,12 months,,FROZEN,24
20090,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,20
20090,5,SOY,Tofu,1 week,,REFRIGERATED,25
20090,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,29
20090,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,22
20090,8,FRUIT,Apples,1-2 days,,SHELF,25
20090,9,FRUIT,Bananas,Until ripe,,SHELF,25
20090,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,28
20090,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,20
20090,12,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN,23
20090,13,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED,27
20090,14,FRUIT,Apples,3 weeks,,REFRIGERATED,21
20090,15,SHELF_ITEM,"Rice, brown",6 months,opened,REFRIGERATED,29
20090,16,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED,25
20090,17,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",,Do not defrost. Cook frozen.,THAWED,29
20090,18,BAKERY,"Cakes, pound cake",1 week,,REFRIGERATED,26
20090,19,DIARY,Sour cream,Do not freeze,,FROZEN,29
20090,20,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 days,opened,REFRIGERATED,26
20090,21,DIARY,"Eggs, hard cooked",1 week,,REFRIGERATED,25
20090,22,FROZEN_ITEM,Bagels,2 months,,FROZEN,23
20090,23,FROZEN_ITEM,"Fish, breaded",3-6 months,,FROZEN,25
20090,24,FRUIT,Melons,1 month,Balls,FROZEN,29
20090,25,BAKERY,"Pastries, danish",2 months,,FROZEN,24
20090,26,BAKERY,"Cakes, fruit cake",12 months,,FROZEN,21
20090,27,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED,28
20090,28,PROCESSED_MEAT,"Ham, fully cooked, slices or half",3-4 days,,REFRIGERATED,24
20090,29,SHELF_ITEM,"Nuts, jars or cans",4-6 months,opened,REFRIGERATED,27
20090,30,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN,24
20090,31,FROZEN_ITEM,"Shrimp, shellfish",12 months,,FROZEN,25
20091,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,28
20091,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,27
20091,3,DIARY,Margarine,12 months,,FROZEN,27
20091,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,24
20091,5,SOY,Tofu,1 week,,REFRIGERATED,24
20091,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,28
20091,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,20
20091,8,FRUIT,Apples,1-2 days,,SHELF,25
20091,9,FRUIT,Bananas,Until ripe,,SHELF,23
20091,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,22
20091,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,22
20091,12,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN,23
20091,13,VEGETABLES,Celery,1-2 weeks,,REFRIGERATED,25
20091,14,FROZEN_ITEM,Guacamole,3-4 days,,THAWED,27
20091,15,PROCESSED_POULTRY,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED,20
20091,16,FISH,Surimi seafood,9 months,,FROZEN,24
20091,17,PROCESSED_POULTRY,Fried chicken,4 months,,FROZEN,22
20091,18,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED,23
20091,19,SMOKEDFISH,"Salmon, whitefish, hot smoked",6 months,vacuum pkg,FROZEN,27
20091,20,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED,24
20091,21,FRUIT,"Peaches, nectarines",2 months,"Sliced, lemon juice & sugar",FROZEN,20
20091,22,BAKERY,"Cakes, chocolate",1 week,,REFRIGERATED,26
20091,23,PROCESSED_POULTRY,Ground turkey or chicken,3-4 months,,FROZEN,24
20091,24,FROZEN_ITEM,Lobster tails,3 months,,FROZEN,25
20091,25,VEGETABLES,"Onions, dry",10-12 months,,FROZEN,26
20091,26,DIARY,"Parmesan, shredded",3-4 months,,FROZEN,25
20091,27,SOY,Miso,3 months,,REFRIGERATED,26
20091,28,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED,22
20091,29,FRUIT,Melons,1 month,Balls,FROZEN,28
20091,30,VEGETABLES,Potatoes,1-2 weeks,,REFRIGERATED,28
20091,31,FRESH_MEAT,Cooked meats (after home cooking),2-3 months,,FROZEN,28
20091,32,DIARY,"Eggs, raw whites, yolks*",12 months,,FROZEN,27
20091,33,PROCESSED_MEAT,"Hot dogs, sealed in package",1-2 months,,FROZEN,21
20091,34,BAKERY,Muffins,2 months,,FROZEN,25
20091,35,VEGETABLES,Leeks,10-12 months,,FROZEN,22
20092,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,44
20092,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,40
20092,3,DIARY,Margarine,12 months,,FROZEN,44
20092,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,54
20092,5,SOY,Tofu,1 week,,REFRIGERATED,58
20092,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,42
20092,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,40
20092,8,FRUIT,Apples,1-2 days,,SHELF,40
20092,9,FRUIT,Bananas,Until ripe,,SHELF,48
20092,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,54
20092,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,58
20092,12,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN,46
20092,13,CONDIMENTS,"Barbecue sauce, bottled",4 months,opened,REFRIGERATED,50
20092,14,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED,42
20092,15,SHELF_ITEM,"Canned goods, high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)",5-7 days,opened,REFRIGERATED,52
20092,16,DIARY,"Cream, half-and-half",4 months,,FROZEN,46
20092,17,DELI_ITEM,Pudding,,Do not freeze,FROZEN,58
20092,18,FRUIT,Apples,3 weeks,,REFRIGERATED,40
20092,19,FRUIT,"Papaya, mango",1 week,,REFRIGERATED,42
20092,20,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED,50
20092,21,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED,40
20092,22,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN,54
20092,23,BAKERY,"Pies, chiffon",1-2 days,,REFRIGERATED,52
20092,24,BAKING,"Frosting, canned",1 week,opened,REFRIGERATED,44
20092,25,VEGETABLES,"Parsley, cilantro",1 week,,REFRIGERATED,58
20092,26,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED,42
20092,27,SMOKEDFISH,"Salmon, whitefish, cold-smoked",5-8 days,,REFRIGERATED,50
20092,28,FRUIT,Apricots,,Do not freeze,FROZEN,42
20092,29,FISH,Surimi seafood,package date,,REFRIGERATED,58
20092,30,VEGETABLES,"Lettuce, leaf",,Do not freeze,FROZEN,50
20092,31,BAKERY,"Bread, commercial*",7-14 days,,REFRIGERATED,58
20092,32,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED,52
20092,33,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,50
20092,34,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 days,opened,REFRIGERATED,56
20092,35,VEGETABLES,Potatoes,1-2 weeks,,REFRIGERATED,54
20092,36,SHELF_ITEM,"Oils, olive or vegetable",4 months,opened,REFRIGERATED,40
20092,37,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",1-2 days,,REFRIGERATED,42
20093,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,44
20093,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,40
20093,3,DIARY,Margarine,12 months,,FROZEN,58
20093,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,40
20093,5,SOY,Tofu,1 week,,REFRIGERATED,50
20093,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,42
20093,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,44
20093,8,FRUIT,Apples,1-2 days,,SHELF,46
20093,9,FRUIT,Bananas,Until ripe,,SHELF,46
20093,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,54
20093,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,54
20093,12,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN,48
20093,13,DIARY,"Cheese, processed slices",,Do not freeze,FROZEN,50
20093,14,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 days,opened,REFRIGERATED,56
20093,15,FISH,Surimi seafood,3-4 days,,REFRIGERATED,56
20093,16,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,58
20093,17,VEGETABLES,Bok choy,10-12 months,,FROZEN,52
20093,18,DIARY,"Egg substitutes, liquid",10 days,unopened,REFRIGERATED,50
20093,19,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN,44
20093,20,DOUGH,Ready-to-bake pie crust,2 months,,FROZEN,50
20093,21,DELI_ITEM,"Fruit, cut",4 days,opened,REFRIGERATED,54
20093,22,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,48
20093,23,FISH,Surimi seafood,9 months,,FROZEN,56
20093,24,SHELLFISH,"Live clams, mussels, crab and oysters",2-3 months,,FROZEN,58
20093,25,VEGETABLES,Cabbage,1-2 weeks,,REFRIGERATED,40
20093,26,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN,54
20093,27,FRESH_MEAT,Ground meat,3-4 months,,FROZEN,40
20093,28,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,54
20093,29,DIARY,Buttermilk,3 months,,FROZEN,48
20093,30,DIARY,"Aerosol can, real whipped cream",3-4 weeks,,REFRIGERATED,54
20093,31,PROCESSED_MEAT,"Sausage, smoked links, patties",1-2 months,,FROZEN,56
20093,32,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN,40
20093,33,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,52
20093,34,DIARY,"Shredded cheddar, mozzarella, etc.",3-4 months,,FROZEN,54
20093,35,DELI_ITEM,"Cheese, store-sliced, hard cheese such as cheddar or swiss",3-4 weeks,,REFRIGERATED,40
20094,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,54
20094,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,50
20094,3,DIARY,Margarine,12 months,,FROZEN,50
20094,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,58
20094,5,SOY,Tofu,1 week,,REFRIGERATED,40
20094,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,52
20094,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,46
20094,8,FRUIT,Apples,1-2 days,,SHELF,54
20094,9,FRUIT,Bananas,Until ripe,,SHELF,50
20094,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,42
20094,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,52
20094,12,BAKING,"Cornmeal, regular, degerminated",12 months,opened,REFRIGERATED,42
20094,13,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED,44
20094,14,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED,48
20094,15,FROZEN_ITEM,Juice concentrates,7-10 days,,THAWED,50
20094,16,BAKERY,"Cakes, chiffon, sponge",2 months,,FROZEN,48
20094,17,VEGETABLES,"Artichokes, whole",,Do not freeze,FROZEN,42
20094,18,FISH,Surimi seafood,package date,,REFRIGERATED,58
20094,19,BAKERY,"Pies, fruit",8 months,,FROZEN,58
20094,20,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED,44
20094,21,SHELLFISH,"Live clams, mussels, crab and oysters",2-3 months,,FROZEN,48
20094,22,DIARY,"Aerosol can, real whipped cream",,Do not freeze,FROZEN,42
20094,23,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED,42
20094,24,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED,52
20094,25,SHELLFISH,"Crab meat, pasteurized",4 months,,FROZEN,46
20094,26,BAKERY,Muffins,1 week,,REFRIGERATED,52
20094,27,CONDIMENTS,"Salad Dressings, commercial, bottled",3 months,opened,REFRIGERATED,52
20094,28,VEGETABLES,Turnips,2 weeks,,REFRIGERATED,42
20094,29,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN,58
20094,30,DIARY,"Parmesan, shredded",1 month,opened,REFRIGERATED,48
20094,31,FRESH_POULTRY,"Chicken or turkey, parts",1-2 days,,REFRIGERATED,56
20094,32,BAKERY,Cheesecake,1 week,,REFRIGERATED,56
20095,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,44
20095,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,52
20095,3,DIARY,Margarine,12 months,,FROZEN,52
20095,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,44
20095,5,SOY,Tofu,1 week,,REFRIGERATED,50
20095,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,58
20095,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,48
20095,8,FRUIT,Apples,1-2 days,,SHELF,48
20095,9,FRUIT,Bananas,Until ripe,,SHELF,46
20095,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,42
20095,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,44
20095,12,FRUIT,Melons,3-4 days,,REFRIGERATED,52
20095,13,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",2-3 weeks,,REFRIGERATED,56
20095,14,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,48
20095,15,VEGETABLES,Leeks,10-12 months,,FROZEN,40
20095,16,BAKERY,"Cakes, made from mix",4 months,,FROZEN,52
20095,17,SHELF_ITEM,"Nuts, jars or cans",9-12 months,opened,FROZEN,44
20095,18,BAKERY,"Pies, mincemeat",8 months,,FROZEN,44
20095,19,DIARY,"Aerosol can, nondairy topping",,Do not freeze,FROZEN,48
20095,20,DIARY,"Parmesan, shredded",1 month,opened,REFRIGERATED,40
20095,21,FROZEN_ITEM,"Topping, whipped",2 weeks,,THAWED,48
20095,22,VEGETABLES,Brussels sprouts,10-12 months,,FROZEN,52
20095,23,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN,50
20095,24,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED,40
